Date,Open,High,Low,Close,Adj Close,Volume,3755.73999
8/27/2005,1551.359985,1587.819946,1551.310059,1573.119995,1573.119995,7090510000,1580.209961
9/3/2005,1580.209961,1610.119995,1578.98999,1607.829956,1607.829956,6079620000,1607.599976
9/10/2005,1607.599976,1619.119995,1585.069946,1599.439941,1599.439941,9160050000,1595.079956
9/17/2005,1595.079956,1604.02002,1551.810059,1571.75,1571.75,8519230000,1581.160034
9/24/2005,1581.160034,1601.689941,1560.869995,1601.660034,1601.660034,8277410000,1603.469971
10/1/2005,1603.469971,1617.77002,1540.339966,1555.920044,1555.920044,9275760000,1554.73999
10/8/2005,1554.73999,1560.650024,1515.420044,1544.290039,1544.290039,8578940000,1544.579956
10/15/2005,1544.579956,1576.459961,1526.819946,1565.119995,1565.119995,8188690000,1570.329956
10/22/2005,1570.329956,1593.469971,1538.780029,1557.109985,1557.109985,8587750000,1559.839966
10/29/2005,1559.839966,1631.790039,1559.839966,1628.030029,1628.030029,9992140000,1630.76001
11/5/2005,1630.76001,1659.719971,1620.73999,1653.359985,1653.359985,6669620000,1653.650024
11/12/2005,1653.650024,1689.589966,1638.969971,1679.849976,1679.849976,8595640000,1678.699951
11/19/2005,1678.699951,1704.420044,1673.050049,1701.050049,1701.050049,3365780000,1702.400024
11/26/2005,1702.400024,1709.099976,1671.339966,1709.099976,1709.099976,8957930000,1704.119995
12/3/2005,1704.119995,1716.650024,1674.73999,1692.619995,1692.619995,8748580000,1698.150024
12/10/2005,1698.150024,1711.829956,1688.069946,1688.680054,1688.680054,7722700000,1692.209961
12/17/2005,1692.209961,1694.650024,1657.709961,1682.920044,1682.920044,7555730000,1686.920044
12/24/2005,1686.920044,1693.579956,1641.859985,1645.199951,1645.199951,4941440000,1654.390015
12/31/2005,1654.390015,1735.5,1633.619995,1734.98999,1734.98999,8004690000,1734.5
1/7/2006,1734.5,1761.459961,1729.599976,1746.780029,1746.780029,10103770000,1733.910034
1/14/2006,1733.910034,1740.589966,1674.319946,1676.380005,1676.380005,8635450000,1681.459961
1/21/2006,1681.459961,1722.930054,1670.329956,1711.109985,1711.109985,10894680000,1712.839966
1/28/2006,1712.839966,1720.880005,1658.380005,1664.530029,1664.530029,10949090000,1663.709961
2/4/2006,1663.709961,1681.920044,1637.26001,1663.75,1663.75,10407520000,1653.76001
2/11/2006,1653.76001,1688.609985,1638.530029,1675.209961,1675.209961,9139460000,1675.880005
2/18/2006,1675.880005,1687.589966,1650.939941,1676.5,1676.5,6909470000,1681.449951
2/25/2006,1681.449951,1706.410034,1665.630005,1684.319946,1684.319946,10503540000,1688.869995
3/4/2006,1688.869995,1691.109985,1634.25,1648.22998,1648.22998,9814890000,1655.349976
3/11/2006,1655.349976,1703.109985,1650.930054,1685.660034,1685.660034,10536180000,1690.900024
3/18/2006,1690.900024,1707.689941,1660.819946,1679.810059,1679.810059,10312260000,1678.930054
3/25/2006,1678.930054,1720.199951,1667.949951,1703.660034,1703.660034,10235460000,1715.119995
4/1/2006,1715.119995,1750.22998,1704.920044,1723.030029,1723.030029,10206940000,1724.650024
4/8/2006,1724.650024,1727.819946,1696.670044,1712.069946,1712.069946,6993220000,1710.910034
4/15/2006,1710.910034,1741.349976,1684.349976,1709.02002,1709.02002,10557860000,1706.51001
4/22/2006,1706.51001,1727.790039,1688.25,1700.709961,1700.709961,11469460000,1706.800049
4/29/2006,1706.800049,1716.189941,1679.26001,1713.839966,1713.839966,10317490000,1713.73999
5/6/2006,1713.73999,1721.130005,1634.650024,1635.810059,1635.810059,10322040000,1629.25
5/13/2006,1629.25,1640.099976,1575.810059,1600.859985,1600.859985,10878140000,1587.97998
5/20/2006,1587.97998,1606.459961,1554.76001,1606.369995,1606.369995,10568390000,1599.109985
5/27/2006,1599.109985,1626.290039,1568.219971,1612.900024,1612.900024,7849840000,1606.109985
6/3/2006,1606.109985,1612.900024,1525.780029,1550.969971,1550.969971,10439500000,1553.650024
6/10/2006,1553.650024,1576.790039,1511.530029,1562.839966,1562.839966,11202000000,1568.380005
6/17/2006,1568.380005,1585.880005,1543.849976,1551.050049,1551.050049,8367740000,1553.47998
6/24/2006,1553.47998,1590.829956,1520.930054,1575.22998,1575.22998,9396650000,1580.630005
7/1/2006,1580.630005,1586.439941,1529.400024,1533.709961,1533.709961,5720130000,1538.780029
7/8/2006,1538.780029,1543.119995,1456.380005,1462.170044,1462.170044,9111810000,1462.390015
7/15/2006,1462.390015,1498.319946,1446.77002,1451.880005,1451.880005,10104840000,1459.390015
7/22/2006,1459.390015,1511,1457.109985,1510.300049,1510.300049,9886280000,1506.810059
7/29/2006,1506.810059,1530.040039,1476.060059,1503.839966,1503.839966,8651900000,1501.430054
8/5/2006,1501.430054,1517.900024,1476.47998,1486.73999,1486.73999,8545520000,1500.650024
8/12/2006,1500.650024,1584.719971,1493.73999,1576.459961,1576.459961,9313350000,1566.160034
8/19/2006,1566.160034,1577.540039,1542.569946,1557.699951,1557.699951,7013990000,1557.209961
8/26/2006,1557.209961,1593.660034,1552.400024,1589.469971,1589.469971,7560630000,1589.920044
9/2/2006,1589.920044,1605.02002,1560.050049,1574.709961,1574.709961,6833950000,1563.079956
9/9/2006,1563.079956,1645.599976,1558.170044,1632.439941,1632.439941,9845270000,1631.47998
9/16/2006,1631.47998,1654.400024,1608.51001,1622.369995,1622.369995,9798710000,1631.339966
9/23/2006,1631.339966,1666.030029,1615.140015,1654.130005,1654.130005,9501480000,1650.319946
9/30/2006,1650.319946,1690.800049,1623.069946,1684.880005,1684.880005,9489810000,1683.199951
10/7/2006,1683.199951,1729.26001,1675.97998,1727.209961,1727.209961,9185730000,1728.22998
10/14/2006,1728.22998,1733.72998,1693.189941,1709.579956,1709.579956,10003080000,1706.180054
10/21/2006,1706.180054,1745.790039,1702.579956,1717.609985,1717.609985,10389630000,1715.790039
10/28/2006,1715.790039,1739.790039,1693.189941,1703.97998,1703.97998,9390710000,1712.030029
11/4/2006,1712.030029,1762.949951,1712.030029,1751.109985,1751.109985,10117740000,1751.839966
11/11/2006,1751.839966,1806,1749.52002,1800.670044,1800.670044,9522280000,1795.680054
11/18/2006,1795.680054,1824.209961,1790.469971,1815.530029,1815.530029,5612380000,1810.910034
11/25/2006,1810.910034,1813.920044,1760.01001,1775.119995,1775.119995,9987080000,1782.599976
12/2/2006,1782.599976,1810.819946,1767.829956,1786.209961,1786.209961,9725760000,1786.209961
12/9/2006,1786.209961,1821.180054,1771.300049,1808.560059,1808.560059,9737470000,1812.930054
12/16/2006,1812.930054,1820.939941,1748.609985,1748.609985,1748.609985,8686010000,1746.859985
12/23/2006,1746.859985,1774.640015,1746.069946,1756.900024,1756.900024,4883910000,1769.219971
12/30/2006,1769.219971,1799.069946,1731.709961,1785.300049,1785.300049,6599850000,1786.390015
1/6/2007,1786.390015,1845.680054,1776.72998,1844.810059,1844.810059,10936070000,1844.72998
1/13/2007,1844.72998,1847.540039,1787.52002,1796.810059,1796.810059,8907500000,1800.329956
1/20/2007,1800.329956,1810.23999,1763.300049,1772.969971,1772.969971,10373360000,1771.050049
1/27/2007,1771.050049,1806.810059,1764.630005,1798.130005,1798.130005,9918520000,1796.47998
2/3/2007,1796.47998,1819.300049,1776.51001,1785.530029,1785.530029,10369900000,1787.109985
2/10/2007,1787.109985,1824.089966,1774.25,1821.48999,1821.48999,9672320000,1817.839966
2/17/2007,1817.839966,1851.469971,1808.109985,1839.77002,1839.77002,8041220000,1848.47998
2/24/2007,1848.47998,1849.089966,1717.949951,1726.030029,1726.030029,12633850000,1726.030029
3/3/2007,1726.030029,1760.959961,1710.969971,1744.73999,1744.73999,10237400000,1742.97998
3/10/2007,1742.97998,1758.48999,1711.280029,1742.22998,1742.22998,9850690000,1752.189941
3/17/2007,1752.189941,1807.430054,1747.050049,1794.040039,1794.040039,9093410000,1796.01001
3/24/2007,1796.01001,1802.949951,1753.430054,1772.359985,1772.359985,9318860000,1775.920044
3/31/2007,1775.920044,1812.939941,1761.650024,1812.939941,1812.939941,7187300000,1818.75
4/7/2007,1818.75,1819.040039,1788.400024,1816.849976,1816.849976,9247200000,1823.689941
4/14/2007,1823.689941,1856.430054,1819.310059,1845.890015,1845.890015,9924280000,1848.48999
4/21/2007,1848.48999,1896.77002,1844.050049,1891.060059,1891.060059,11277510000,1891.810059
4/28/2007,1891.810059,1905.849976,1857.329956,1895.699951,1895.699951,10856880000,1896.099976
5/5/2007,1896.099976,1909.300049,1874.23999,1898.790039,1898.790039,9617430000,1902.099976
5/12/2007,1902.099976,1906.380005,1866.97998,1896.930054,1896.930054,10112080000,1899.599976
5/19/2007,1899.599976,1925.430054,1869.51001,1889.25,1889.25,9839780000,1891.069946
5/26/2007,1891.069946,1940.810059,1884.449951,1928.26001,1928.26001,7787030000,1921.949951
6/2/2007,1921.949951,1935.849976,1876.52002,1906.26001,1906.26001,10917830000,1904.910034
6/9/2007,1904.910034,1946.699951,1887.77002,1942.410034,1942.410034,10105770000,1947.790039
6/16/2007,1947.790039,1948.579956,1915.77002,1921.939941,1921.939941,12185250000,1924.180054
6/23/2007,1924.180054,1947,1899.920044,1934.099976,1934.099976,10251430000,1943.280029
6/30/2007,1943.280029,1989.430054,1939.73999,1988.310059,1988.310059,6234600000,1989.76001
7/7/2007,1989.76001,2032.280029,1965.609985,2032.160034,2032.160034,10034340000,2030.339966
7/14/2007,2030.339966,2060.290039,2019.170044,2035.880005,2035.880005,10680550000,2043.819946
7/21/2007,2043.819946,2045.810059,1955.619995,1956.189941,1956.189941,13077030000,1961.780029
7/28/2007,1961.780029,1992.530029,1912.099976,1918.560059,1918.560059,12954510000,1931.380005
8/4/2007,1931.380005,1995,1896.689941,1925.140015,1925.140015,15858500000,1941.410034
8/11/2007,1941.410034,1946.75,1805.660034,1888.780029,1888.780029,12257440000,1891.130005
8/18/2007,1891.130005,1961.380005,1874.27002,1961.380005,1961.380005,8368320000,1954.880005
8/25/2007,1954.880005,1993.72998,1899.23999,1988.72998,1988.72998,7768100000,1989.280029
9/1/2007,1989.280029,2032.099976,1949.869995,1958.349976,1958.349976,7486650000,1975.670044
9/8/2007,1975.670044,2006.369995,1943.27002,2000.819946,2000.819946,8656820000,1993.5
9/15/2007,1993.5,2056.27002,1975.290039,2049.47998,2049.47998,9694970000,2054.77002
9/22/2007,2054.77002,2101.959961,2047.51001,2091.110107,2091.110107,9418810000,2092.600098
9/29/2007,2092.600098,2151.719971,2088.790039,2149.669922,2149.669922,9214010000,2151.110107
10/6/2007,2151.110107,2194.139893,2127.070068,2177.98999,2177.98999,9744840000,2182.060059
10/13/2007,2182.060059,2191.659912,2131.080078,2131.080078,2131.080078,10750380000,2121.01001
10/20/2007,2121.01001,2205.179932,2116.639893,2194.590088,2194.590088,12371200000,2202.959961
10/27/2007,2202.959961,2239.22998,2181.5,2213.860107,2213.860107,11625650000,2193.060059
11/3/2007,2193.060059,2224.429932,2033.880005,2034.300049,2034.300049,13483530000,2028.910034
11/10/2007,2028.910034,2091.060059,1980.180054,2048.620117,2048.620117,12708940000,2040.170044
11/17/2007,2040.170044,2064.080078,1986.449951,2028.900024,2028.900024,7634440000,2033.23999
11/24/2007,2033.23999,2122.639893,1988.300049,2089.100098,2089.100098,11433420000,2080.100098
12/1/2007,2080.100098,2135.23999,2048.649902,2130,2130,10124040000,2131.669922
12/8/2007,2131.669922,2147.679932,2069.939941,2072.110107,2072.110107,10329790000,2064.449951
12/15/2007,2064.449951,2111.77002,1999.589966,2111.77002,2111.77002,10160890000,2113.120117
12/22/2007,2113.120117,2141.080078,2092.030029,2107.050049,2107.050049,5684120000,2097.909912
12/29/2007,2097.909912,2102.389893,1963.02002,1963.52002,1963.52002,8017750000,1971.280029
1/5/2008,1971.280029,1983.140015,1889.920044,1912.810059,1912.810059,12983630000,1940.329956
1/12/2008,1940.329956,1952.550049,1829.619995,1844.089966,1844.089966,13698970000,1740.530029
1/19/2008,1740.530029,1864,1693.060059,1789.170044,1789.170044,12339990000,1788.140015
1/26/2008,1788.140015,1864.969971,1773.699951,1855.27002,1855.27002,12686350000,1854.619995
2/2/2008,1854.619995,1854.619995,1714.859985,1773.73999,1773.73999,12090470000,1780.359985
2/9/2008,1780.359985,1824.219971,1767.339966,1780.380005,1780.380005,10697590000,1802.170044
2/16/2008,1802.170044,1807.449951,1739.150024,1773.439941,1773.439941,8848860000,1773.050049
2/23/2008,1773.050049,1808.650024,1740.900024,1745.27002,1745.27002,11070470000,1743.920044
3/1/2008,1743.920044,1768.130005,1682.030029,1707.5,1707.5,11576210000,1705.550049
3/8/2008,1705.550049,1764.719971,1672.76001,1713.829956,1713.829956,11670720000,1680.540039
3/15/2008,1680.540039,1772.089966,1668.569946,1751.98999,1751.98999,9779740000,1760.140015
3/22/2008,1760.140015,1831.97998,1760.140015,1767.569946,1767.569946,10151410000,1772.959961
3/29/2008,1772.959961,1884.130005,1767.859985,1865.869995,1865.869995,9916200000,1878.300049
4/5/2008,1878.300049,1885.930054,1794.819946,1798.719971,1798.719971,9348900000,1796.77002
4/12/2008,1796.77002,1908,1776.599976,1900.280029,1900.280029,9610450000,1892.969971
4/19/2008,1892.969971,1942.97998,1867.719971,1918.579956,1918.579956,10017960000,1920.530029
4/26/2008,1920.530029,1996.52002,1912.810059,1981.869995,1981.869995,10245380000,1980.839966
5/3/2008,1980.839966,2000.719971,1946.280029,1960.290039,1960.290039,10164460000,1969.5
5/10/2008,1969.5,2035.810059,1959.47998,2031.27002,2031.27002,10256260000,2031.819946
5/17/2008,2031.819946,2050.790039,1943.849976,1958.959961,1958.959961,10093200000,1965
5/24/2008,1965,2040.969971,1963.050049,2032.569946,2032.569946,7644910000,2026.579956
5/31/2008,2026.579956,2055.820068,1977.869995,1990.390015,1990.390015,10721310000,1995.369995
6/7/2008,1995.369995,1997.939941,1909.890015,1966.01001,1966.01001,10614560000,1954.040039
6/14/2008,1954.040039,1993.119995,1920.319946,1928.390015,1928.390015,10565330000,1936.709961
6/21/2008,1936.709961,1951.48999,1829.300049,1855.719971,1855.719971,11970500000,1852.829956
6/28/2008,1852.829956,1874.829956,1801.660034,1816.349976,1816.349976,8550260000,1834.280029
7/5/2008,1834.280029,1871.280029,1784.390015,1810.880005,1810.880005,11752990000,1834.859985
7/12/2008,1834.859985,1862.98999,1761.079956,1823.22998,1823.22998,12017890000,1831.859985
7/19/2008,1831.859985,1865.189941,1784.26001,1846.550049,1846.550049,11644950000,1841.319946
7/26/2008,1841.319946,1874.540039,1798.310059,1826.560059,1826.560059,11114910000,1825.680054
8/2/2008,1825.680054,1928.52002,1802.089966,1926.22998,1926.22998,10942390000,1921.76001
8/9/2008,1921.76001,1973.560059,1917.849976,1957.560059,1957.560059,9898350000,1962.170044
8/16/2008,1962.170044,1963.51001,1886.23999,1931.469971,1931.469971,8023700000,1918.449951
8/23/2008,1918.449951,1921.189941,1866.810059,1872.540039,1872.540039,8306310000,1904.209961
8/30/2008,1904.209961,1912.719971,1740.439941,1768.22998,1768.22998,8666070000,1794.079956
9/6/2008,1794.079956,1796.819946,1713.859985,1767.130005,1767.130005,11650510000,1721.780029
9/13/2008,1721.780029,1773.829956,1606.300049,1745.060059,1745.060059,16752980000,1742.52002
9/20/2008,1742.52002,1743.339966,1635.540039,1672.040039,1672.040039,9469040000,1638.380005
9/27/2008,1638.380005,1643.219971,1469,1470.839966,1470.839966,11758900000,1431.01001
10/4/2008,1431.01001,1440.189941,1196.109985,1269.800049,1269.800049,16630530000,1338.599976
10/11/2008,1338.599976,1470.98999,1192.25,1311.719971,1311.719971,14160790000,1329.680054
10/18/2008,1329.680054,1352.76001,1149.119995,1202.27002,1202.27002,12479010000,1182.619995
10/25/2008,1182.619995,1358.75,1167.699951,1334.780029,1334.780029,12692230000,1333.189941
11/1/2008,1333.189941,1382.650024,1235.849976,1271.619995,1271.619995,10423750000,1297.969971
11/8/2008,1297.969971,1298.089966,1109.890015,1179.630005,1179.630005,10958150000,1157.540039
11/15/2008,1157.540039,1187.97998,1018.859985,1085.569946,1085.569946,12772580000,1106.02002
11/22/2008,1106.02002,1193.089966,1096.550049,1185.75,1185.75,7778730000,1185.75
11/29/2008,1185.75,1185.75,1091.040039,1177.869995,1177.869995,10399180000,1202.780029
12/6/2008,1202.780029,1251.560059,1157.150024,1206.650024,1206.650024,10380970000,1206.880005
12/13/2008,1206.880005,1244.810059,1167.449951,1217.189941,1217.189941,10713980000,1212.310059
12/20/2008,1212.310059,1214.550049,1169.22998,1185.439941,1185.439941,4044120000,1185.959961
12/27/2008,1185.959961,1266.449951,1158.069946,1263.699951,1263.699951,5520050000,1254.699951
1/3/2009,1254.699951,1286.079956,1217.589966,1223.01001,1223.01001,9849940000,1225.119995
1/10/2009,1225.119995,1225.780029,1141.73999,1198.140015,1198.140015,10392080000,1193.97998
1/17/2009,1193.97998,1195.890015,1136.609985,1175.890015,1175.890015,8606720000,1177.439941
1/24/2009,1177.439941,1245.97998,1169.209961,1180.25,1180.25,9708450000,1168.130005
1/31/2009,1168.130005,1280.400024,1167.48999,1277.48999,1277.48999,11135250000,1276.719971
2/7/2009,1276.719971,1286.900024,1204.380005,1236.849976,1236.849976,11005200000,1197.589966
2/14/2009,1197.589966,1204.560059,1153.180054,1172.709961,1172.709961,8882120000,1180.099976
2/21/2009,1180.099976,1183.930054,1112.119995,1116.98999,1116.98999,11358050000,1098.98999
2/28/2009,1098.98999,1124.670044,1043.599976,1064.699951,1064.699951,11446830000,1058.849976
3/7/2009,1058.849976,1170.47998,1040.410034,1168.52002,1168.52002,10980850000,1177.329956
3/14/2009,1177.329956,1225.160034,1144.209961,1187.180054,1187.180054,11655620000,1213.119995
3/21/2009,1213.119995,1281.300049,1203.849976,1251.469971,1251.469971,11220020000,1230.890015
3/28/2009,1230.890015,1316.709961,1204.959961,1316.160034,1316.160034,11381170000,1301.430054
4/4/2009,1301.430054,1341.77002,1268.790039,1340.280029,1340.280029,7856140000,1333.719971
4/11/2009,1333.719971,1361.680054,1295.099976,1353.920044,1353.920044,10929840000,1330.180054
4/18/2009,1330.180054,1379.380005,1303.72998,1373.280029,1373.280029,13152970000,1359.880005
4/25/2009,1359.880005,1418.77002,1355.98999,1396.619995,1396.619995,11707060000,1407.650024
5/2/2009,1407.650024,1435.800049,1377.060059,1394.160034,1394.160034,14535270000,1375.050049
5/9/2009,1375.050049,1410.430054,1339.819946,1355.109985,1355.109985,11595130000,1367.050049
5/16/2009,1367.050049,1423.130005,1353.530029,1363.170044,1363.170044,10187550000,1351.130005
5/23/2009,1351.130005,1435.569946,1350.949951,1435.569946,1435.569946,8868150000,1451.369995
5/30/2009,1451.369995,1505.77002,1446.969971,1493.209961,1493.209961,12238410000,1482.209961
6/6/2009,1482.209961,1511.939941,1467.130005,1489.969971,1489.969971,10938640000,1472.77002
6/13/2009,1472.77002,1477.949951,1439.380005,1471.22998,1471.22998,11837830000,1455.780029
6/20/2009,1455.780029,1483.569946,1413.540039,1480.199951,1480.199951,12839940000,1483.660034
6/27/2009,1483.660034,1497.709961,1443.75,1446.280029,1446.280029,7920550000,1435.400024
7/4/2009,1435.400024,1444.300049,1394.869995,1419.839966,1419.839966,9991580000,1423.199951
7/11/2009,1423.199951,1527.26001,1402.189941,1527.26001,1527.26001,10249150000,1534.390015
7/18/2009,1534.390015,1605.089966,1529.449951,1599.060059,1599.060059,11812270000,1597.02002
7/25/2009,1597.02002,1632.969971,1580.52002,1603.359985,1603.359985,11137240000,1619.23999
8/1/2009,1619.23999,1633.160034,1595.359985,1619.48999,1619.48999,11476660000,1612.72998
8/8/2009,1612.72998,1634.119995,1587.400024,1611.579956,1611.579956,9908200000,1583.290039
8/15/2009,1583.290039,1639.22998,1563.140015,1637.780029,1637.780029,9868970000,1641.449951
8/22/2009,1641.449951,1668.01001,1611.72998,1643.23999,1643.23999,10501630000,1628.209961
8/29/2009,1628.209961,1648.27002,1585.560059,1638.069946,1638.069946,10584710000,1651.640015
9/5/2009,1651.640015,1689.680054,1643.439941,1685.459961,1685.459961,9300490000,1673.550049
9/12/2009,1673.550049,1732.420044,1673.130005,1725.23999,1725.23999,12876460000,1717.369995
9/19/2009,1717.369995,1754.540039,1690.680054,1694.150024,1694.150024,12553800000,1702.949951
9/26/2009,1702.949951,1733.790039,1656.569946,1662.48999,1662.48999,11749940000,1668.699951
10/3/2009,1668.699951,1732.109985,1660.369995,1727.76001,1727.76001,11094410000,1732.75
10/10/2009,1732.75,1756.25,1719.02002,1739.319946,1739.319946,10503050000,1741.430054
10/17/2009,1741.430054,1780.829956,1732.02002,1753.630005,1753.630005,11353850000,1756.5
10/24/2009,1756.5,1778.47998,1663.939941,1667.130005,1667.130005,12382050000,1667.060059
10/31/2009,1667.060059,1733.219971,1652.439941,1730.76001,1730.76001,10725730000,1743.550049
11/7/2009,1743.550049,1794.119995,1742.969971,1788.609985,1788.609985,9942320000,1794.880005
11/14/2009,1794.880005,1814.25,1758,1764.390015,1764.390015,10153940000,1782.920044
11/21/2009,1782.920044,1801.219971,1742.199951,1765.459961,1765.459961,6069260000,1762.98999
11/28/2009,1762.98999,1815.599976,1750.880005,1791.910034,1791.910034,10513880000,1791.349976
12/5/2009,1791.349976,1810.310059,1759.339966,1792.060059,1792.060059,9467790000,1802.280029
12/12/2009,1802.280029,1814.48999,1777.079956,1807.359985,1807.359985,10564540000,1818.390015
12/19/2009,1818.390015,1869.900024,1818.390015,1869.839966,1869.839966,5748580000,1874.709961
12/26/2009,1874.709961,1882.579956,1860.310059,1860.310059,1860.310059,4960330000,1882.689941
1/2/2010,1882.689941,1893.25,1867.619995,1892.589966,1892.589966,10968020000,1896.050049
1/9/2010,1896.050049,1897.48999,1852.310059,1864.52002,1864.52002,11656500000,1869.23999
1/16/2010,1869.23999,1896.540039,1791.400024,1794.819946,1794.819946,10092600000,1806.599976
1/23/2010,1806.599976,1825.949951,1734.030029,1741.040039,1741.040039,12908710000,1745.910034
1/30/2010,1745.910034,1787.890015,1712.890015,1746.119995,1746.119995,12618450000,1744.02002
2/6/2010,1744.02002,1783.699951,1734.119995,1779.109985,1779.109985,10770080000,1792.900024
2/13/2010,1792.900024,1830.380005,1782.72998,1823.319946,1823.319946,8419860000,1828.689941
2/20/2010,1828.689941,1829.180054,1781.119995,1818.680054,1818.680054,11026970000,1826.619995
2/27/2010,1826.619995,1889.680054,1826.609985,1888.560059,1888.560059,12538220000,1888.040039
3/6/2010,1888.040039,1930.170044,1885.98999,1924.430054,1924.430054,11842980000,1918.140015
3/13/2010,1918.140015,1949.140015,1906.01001,1932.430054,1932.430054,11668280000,1922.72998
3/20/2010,1922.72998,1976.380005,1921.709961,1952.630005,1952.630005,12422260000,1960.630005
3/27/2010,1960.630005,1979.48999,1943.969971,1959.560059,1959.560059,8824080000,1964.030029
4/3/2010,1964.030029,1994.47998,1958.01001,1994.430054,1994.430054,11980010000,1995.349976
4/10/2010,1995.349976,2040.48999,1986.829956,2012.839966,2012.839966,13771950000,2011.400024
4/17/2010,2011.400024,2055.629883,1988.369995,2055.330078,2055.330078,12414500000,2054.840088
4/24/2010,2054.840088,2059.419922,1991.949951,2000.630005,2000.630005,14021810000,2010.939941
5/1/2010,2010.939941,2039.52002,1752.310059,1849.439941,1849.439941,17273760000,1931.52002
5/8/2010,1931.52002,1983.130005,1885.51001,1907.099976,1907.099976,12800810000,1911.380005
5/15/2010,1911.380005,1933.25,1767.939941,1822.77002,1822.77002,14381040000,1818.459961
5/22/2010,1818.459961,1867.719971,1756.630005,1852.390015,1852.390015,12747510000,1846.599976
5/29/2010,1846.599976,1898.930054,1824.709961,1832.040039,1832.040039,8949480000,1839.77002
6/5/2010,1839.77002,1848.619995,1770.459961,1847.150024,1847.150024,11343270000,1862.699951
6/12/2010,1862.699951,1925.199951,1844.160034,1913.47998,1913.47998,10036280000,1939.77002
6/19/2010,1939.77002,1939.77002,1829.300049,1838.52002,1838.52002,11379310000,1843.27002
6/26/2010,1843.27002,1852.660034,1700.040039,1728.339966,1728.339966,11314780000,1752.97998
7/3/2010,1752.97998,1815.23999,1719.199951,1814.790039,1814.790039,7999170000,1814.48999
7/10/2010,1814.48999,1863.52002,1802.540039,1803.47998,1803.47998,10466210000,1807.98999
7/17/2010,1807.98999,1875.380005,1784.550049,1875.380005,1875.380005,10514210000,1875.77002
7/24/2010,1875.77002,1900.150024,1833.900024,1864,1864,10541390000,1886.609985
7/31/2010,1886.609985,1911.01001,1873.439941,1902.880005,1902.880005,9623140000,1911.380005
8/7/2010,1911.380005,1918.780029,1807.459961,1818.800049,1818.800049,9723350000,1806.969971
8/14/2010,1806.969971,1862.369995,1801.73999,1825.75,1825.75,9012350000,1833.329956
8/21/2010,1833.329956,1842.790039,1747.319946,1791.640015,1791.640015,9766090000,1785.97998
8/28/2010,1785.97998,1870.310059,1755.380005,1870.310059,1870.310059,9131660000,1862.880005
9/4/2010,1862.880005,1897.930054,1854.430054,1892.339966,1892.339966,7102570000,1908.75
9/11/2010,1908.75,1961.01001,1908.410034,1955.829956,1955.829956,10325550000,1962.150024
9/18/2010,1962.150024,2023.849976,1960.430054,2023.839966,2023.839966,10201320000,2021.680054
9/25/2010,2021.680054,2029.650024,1979.73999,1996.599976,1996.599976,10427730000,1990.130005
10/2/2010,1990.130005,2030.890015,1963.680054,2027.030029,2027.030029,10056470000,2028.530029
10/9/2010,2028.530029,2097.72998,2007.130005,2097.72998,2097.72998,10042710000,2100.209961
10/16/2010,2100.209961,2106.23999,2054.610107,2104.209961,2104.209961,9766980000,2113.22998
10/23/2010,2113.22998,2137.330078,2094.840088,2124.449951,2124.449951,9740950000,2135.570068
10/30/2010,2135.570068,2193.659912,2117.590088,2186.709961,2186.709961,10395080000,2179.699951
11/6/2010,2179.699951,2200.159912,2122.419922,2137.949951,2137.949951,10707400000,2147.060059
11/13/2010,2147.060059,2152.889893,2085.27002,2135.27002,2135.27002,9788890000,2126.399902
11/20/2010,2126.399902,2165.149902,2105.610107,2153.909912,2153.909912,6001450000,2144.040039
11/27/2010,2144.040039,2192.889893,2110.23999,2191.169922,2191.169922,9959210000,2192.120117
12/4/2010,2192.120117,2217.47998,2182.98999,2215.340088,2215.340088,8948490000,2223.889893
12/11/2010,2223.889893,2227.040039,2196.879883,2218.290039,2218.290039,9709700000,2225.409912
12/18/2010,2225.409912,2238.919922,2206.300049,2230.27002,2230.27002,6239830000,2223.76001
12/25/2010,2223.76001,2236.189941,2208.800049,2217.860107,2217.860107,5450400000,2238.659912
1/1/2011,2238.659912,2282.870117,2237.72998,2276.699951,2276.699951,10067560000,2270.649902
1/8/2011,2270.649902,2323.429932,2265,2323.429932,2323.429932,9580040000,2300.929932
1/15/2011,2300.929932,2331.629883,2267.169922,2268.320068,2268.320068,8391330000,2271.72998
1/22/2011,2271.72998,2336.040039,2260.600098,2270.51001,2270.51001,10230520000,2274.219971
1/29/2011,2274.219971,2338.659912,2258.050049,2338.199951,2338.199951,10130870000,2340.439941
2/5/2011,2340.439941,2381.399902,2338.870117,2379.149902,2379.149902,10066160000,2379.52002
2/12/2011,2379.52002,2403.52002,2371.189941,2392.469971,2392.469971,10296760000,2353.810059
2/19/2011,2353.810059,2366.429932,2284.649902,2346.290039,2346.290039,8674360000,2354.870117
2/26/2011,2354.870117,2375.669922,2308.050049,2359.959961,2359.959961,10097540000,2367.919922
3/5/2011,2367.919922,2370.909912,2275.070068,2299.26001,2299.26001,10237350000,2286.77002
3/12/2011,2286.77002,2302.919922,2188.919922,2221.070068,2221.070068,10719160000,2250.889893
3/19/2011,2250.889893,2331.629883,2234.939941,2316.360107,2316.360107,8990190000,2325.129883
3/26/2011,2325.129883,2359.159912,2291.780029,2342.919922,2342.919922,9105370000,2347.709961
4/2/2011,2347.709961,2352.25,2313.330078,2321.179932,2321.179932,9114900000,2330.26001
